净值日期,单位净值,累计净值,日增长率,情绪指数
2021/6/30,5.152,5.152,0.76,0
2021/7/1,5.165,5.165,0.25,0
2021/7/2,4.991,4.991,-3.37,0
2021/7/3,4.991,4.991,0,0
2021/7/4,4.991,4.991,0,0
2021/7/5,4.975,4.975,-0.32,0
2021/7/6,4.953,4.953,-0.44,0
2021/7/7,5.007,5.007,1.09,0
2021/7/8,4.922,4.922,-1.7,0
2021/7/9,4.834,4.834,-1.79,0
2021/7/10,4.834,4.834,0,0
2021/7/11,4.834,4.834,0,0
2021/7/12,4.9,4.9,1.37,0
2021/7/13,4.985,4.985,1.73,1
2021/7/14,4.957,4.957,-0.56,0
2021/7/15,5.03,5.03,1.47,1
2021/7/16,4.943,4.943,-1.73,0
2021/7/17,4.943,4.943,0,1
2021/7/18,4.943,4.943,0,1
2021/7/19,4.965,4.965,0.45,0
2021/7/20,4.967,4.967,0.04,0
2021/7/21,4.955,4.955,-0.24,0
2021/7/22,4.881,4.881,-1.49,0
2021/7/23,4.775,4.775,-2.17,0
2021/7/24,4.775,4.775,0,0
2021/7/25,4.775,4.775,0,0
2021/7/26,4.537,4.537,-4.98,0
2021/7/27,4.371,4.371,-3.66,0
2021/7/28,4.409,4.409,0.87,0
2021/7/29,4.415,4.415,0.14,0
2021/7/30,4.268,4.268,-3.33,0
2021/7/31,4.268,4.268,0,0
2021/8/1,4.268,4.268,0,0
2021/8/2,4.421,4.421,3.58,0
2021/8/3,4.488,4.488,1.52,0
2021/8/4,4.462,4.462,-0.58,0
2021/8/5,4.421,4.421,-0.92,0
2021/8/6,4.404,4.404,-0.38,0
2021/8/7,4.404,4.404,0,0
2021/8/8,4.404,4.404,0,0
2021/8/9,4.53,4.53,2.86,0
2021/8/10,4.676,4.676,3.22,0
2021/8/11,4.614,4.614,-1.33,0
2021/8/12,4.542,4.542,-1.56,0
2021/8/13,4.562,4.562,0.44,0
2021/8/14,4.562,4.562,0,1
2021/8/15,4.562,4.562,0,0
2021/8/16,4.613,4.613,1.12,1
2021/8/17,4.441,4.441,-3.73,0
2021/8/18,4.449,4.449,0.18,0
2021/8/19,4.4,4.4,-1.1,0
2021/8/20,4.237,4.237,-3.7,0
2021/8/21,4.237,4.237,0,0
2021/8/22,4.237,4.237,0,0
2021/8/23,4.281,4.281,1.04,0
2021/8/24,4.349,4.349,1.59,0
2021/8/25,4.393,4.393,1.01,0
2021/8/26,4.282,4.282,-2.53,0
2021/8/27,4.264,4.264,-0.42,0
2021/8/28,4.264,4.264,0,0
2021/8/29,4.264,4.264,0,1
2021/8/30,4.288,4.288,0.56,0
2021/8/31,4.262,4.262,-0.61,0
2021/9/1,4.367,4.367,2.46,0
2021/9/2,4.294,4.294,-1.67,0
2021/9/3,4.344,4.344,1.16,0
2021/9/4,4.344,4.344,0,1
2021/9/5,4.344,4.344,0,1
2021/9/6,4.435,4.435,2.09,0
2021/9/7,4.442,4.442,0.16,0
2021/9/8,4.385,4.385,-1.28,0
2021/9/9,4.364,4.364,-0.48,0
2021/9/10,4.411,4.411,1.08,0
2021/9/11,4.411,4.411,0,1
2021/9/12,4.411,4.411,0,1
2021/9/13,4.354,4.354,-1.29,0
2021/9/14,4.33,4.33,-0.55,0
2021/9/15,4.238,4.238,-2.12,0
2021/9/16,4.24,4.24,0.05,0
2021/9/17,4.325,4.325,2,0
